DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF2,2019,36,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2000,445,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2001,445,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2002,445,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2003,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2004,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2005,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2006,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2007,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2008,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2009,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2010,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2011,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2012,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2013,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2014,442,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2015,443,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2016,444,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2017,444,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2018,444,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF3,2019,444,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2000,281,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2001,281,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2002,281,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2003,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2004,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2005,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2006,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2007,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2008,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2009,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2010,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2011,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2012,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2013,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2014,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2015,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2016,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2017,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2018,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF4,2019,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2000,40,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2001,40,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2002,40,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2003,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2004,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2005,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2006,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2007,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2008,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2009,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2010,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2011,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2012,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2013,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2014,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2015,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2016,30,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2017,30,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2018,30,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF5,2019,30,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2000,279,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2001,279,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2002,279,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2003,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2004,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2005,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2006,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2007,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2008,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2009,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2010,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2011,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2012,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2013,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2014,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2015,295,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2016,288,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2017,288,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2018,288,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITF6,2019,288,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2000,582,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2001,582,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2002,582,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2003,591,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2004,632,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2005,632,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2006,634,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2007,644,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2008,654,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2009,654,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2010,654,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2011,654,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2012,654,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2013,662,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2014,662,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2015,678,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2016,681,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2017,681,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2018,690,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG1,2019,693,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG2,2000,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG2,2001,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITG2,2014,,z
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2000,207,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2001,207,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2002,207,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2003,187,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2004,187,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2005,187,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2006,187,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2007,211,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2008,211,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2009,211,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2010,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2011,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2012,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2013,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2014,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2015,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2016,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2017,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2018,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH1,2019,212,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2000,457,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2001,457,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2002,457,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2003,475,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2004,475,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2005,475,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2006,485,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2007,485,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2008,493,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2009,525,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2010,525,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2011,525,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2012,556,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2013,556,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2014,576,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2015,590,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2016,588,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2017,588,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2018,595,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH3,2019,599,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2000,207,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2001,207,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2002,207,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2003,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2004,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2005,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2006,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2007,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2008,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2009,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2010,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2011,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2012,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2013,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2014,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2015,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2016,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2017,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2018,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH4,2019,210,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2000,633,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2001,633,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2002,633,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2003,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2004,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2005,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2006,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2007,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2008,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2009,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2010,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2011,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2012,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2013,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2014,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2015,571,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2016,572,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2017,572,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2018,572,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITH5,2019,572,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2000,413,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2001,413,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2002,413,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2003,424,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2004,424,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2005,424,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2006,424,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2007,424,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2008,436,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2009,436,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2010,436,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2011,436,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2012,448,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2013,448,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2014,448,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2015,463,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2016,462,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2017,462,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2018,462,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI1,2019,462,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2000,64,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2001,64,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2002,64,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2003,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2004,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2005,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2006,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2007,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2008,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2009,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2010,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2011,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2012,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2013,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2014,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2015,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2016,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2017,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2018,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI2,2019,59,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2000,200,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2001,200,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2002,200,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2003,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2004,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2005,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2006,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2007,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2008,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2009,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2010,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2011,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2012,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2013,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2014,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2015,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2016,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2017,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2018,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI3,2019,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2000,478,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2001,478,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2002,478,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2003,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2004,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2005,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2006,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2007,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2008,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2009,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2010,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2011,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2012,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2013,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2014,485,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2015,497,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2016,498,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2017,498,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2018,498,
